#Produced by 14WS/CXOT 
#UNCLASSIFIED 
#For Planning Purposes Only 
#SAR:  12847 
#Station:  KLSF 
#Data Sources:  Surface Observation Database 
#POR:  20120101-20220930 
 
Year,Month,Day,Hour (UTC),Temperature (F),Dewpoint Temperature (F),RH (%),Heat Index (F),Derived Wet Bulb Globe Temperature (F) 
2016,11,27,20,68.0,28.2,22.0,68.0,60.1
2016,11,27,21,68.4,26.1,19.9,68.4,58.5
2016,11,27,22,62.4,25.9,24.3,62.4,52.2
2016,11,27,23,56.1,32.0,39.4,56.1,48.5
2016,11,28,0,52.7,31.8,44.4,52.7,46.3
2016,11,28,1,49.3,33.4,53.9,49.3,44.4
2016,11,28,2,49.3,34.3,55.9,49.3,44.6
2016,11,28,3,46.4,33.8,61.0,46.4,42.6
2016,11,28,4,44.4,33.3,64.4,44.4,41.2
2016,11,28,5,44.4,33.4,64.9,44.4,41.2
2016,11,28,6,44.2,33.8,66.3,44.2,41.2
2016,11,28,7,43.9,34.3,68.7,43.9,41.1
2016,11,28,8,43.3,35.8,74.3,43.3,41.1
2016,11,28,9,43.9,36.9,75.9,43.9,41.8
2016,11,28,10,45.9,39.7,78.9,45.9,44.0
2016,11,28,11,48.2,40.5,74.2,48.2,45.7
2016,11,28,12,49.5,42.4,76.4,49.5,47.1
2016,11,28,13,49.6,44.2,81.4,49.6,49.0
2016,11,28,14,55.4,48.4,76.9,55.4,56.8
2016,11,28,15,61.3,50.7,67.6,61.3,61.4
2016,11,28,16,66.2,51.8,59.2,66.2,63.8
2016,11,28,17,69.8,51.8,52.1,69.8,65.5
2016,11,28,18,72.3,50.5,45.6,75.9,67.9
2016,11,28,19,73.6,50.2,43.0,76.1,67.6
2016,11,28,20,73.6,50.7,43.9,76.2,67.3
2016,11,28,21,73.2,50.4,43.9,76.1,66.0
2016,11,28,22,73.4,51.8,49.0,76.3,65.0
2016,11,28,23,71.2,52.3,50.6,75.9,63.4
2016,11,29,0,71.6,52.3,50.9,75.9,63.4
2016,11,29,1,70.9,55.4,59.6,75.8,63.8
2016,11,29,2,69.8,54.7,58.0,69.8,63.5
2016,11,29,3,69.1,57.4,65.7,69.1,64.1
2016,11,29,4,68.2,59.7,73.9,68.2,64.6
2016,11,29,5,69.3,61.5,75.9,69.3,65.9
2016,11,29,6,70.2,63.1,78.0,75.8,67.1
2016,11,29,7,70.9,63.5,77.0,75.9,67.6
2016,11,29,8,71.6,64.4,78.1,76.2,68.4
2016,11,29,9,73.4,66.2,82.7,77.1,70.2
2016,11,29,10,71.6,66.7,85.4,76.1,69.3
2016,11,29,11,71.6,68.0,100.0,76.1,69.2
2016,11,29,12,64.4,64.4,100.0,64.4,64.6
2016,11,29,13,60.8,60.8,100.0,60.8,61.7
2016,11,29,14,60.8,60.8,100.0,60.8,61.9
2016,11,29,15,60.8,60.8,100.0,60.8,63.1
2016,11,29,16,64.4,64.4,100.0,64.4,66.9
2016,11,29,17,66.2,66.2,100.0,66.2,70.3
2016,11,29,18,68.0,66.2,99.4,68.0,73.4
2016,11,29,19,70.3,67.3,89.8,75.6,72.5
2016,11,29,20,71.6,68.0,88.7,76.1,74.4
2016,11,29,21,73.4,69.8,93.9,77.4,74.7
2016,11,29,22,71.8,69.8,100.0,76.3,71.5
2016,11,29,23,68.9,68.9,100.0,68.9,69.1
2016,11,30,0,68.0,68.0,100.0,68.0,68.2
2016,11,30,1,66.2,66.2,100.0,66.2,66.4
2016,11,30,2,64.2,64.2,100.0,64.2,64.4
2016,11,30,3,63.9,63.9,100.0,63.9,64.0
2016,11,30,4,69.8,68.0,100.0,69.8,69.1
2016,11,30,5,71.6,68.4,92.1,76.1,70.0
2016,11,30,6,71.6,68.0,88.2,76.1,70.0
2016,11,30,7,71.1,67.6,88.7,75.9,69.6
2016,11,30,8,70.7,68.0,93.9,75.7,69.4
2016,11,30,9,69.3,67.5,93.9,69.3,68.6
2016,11,30,10,66.0,66.0,100.0,66.0,66.2
2016,11,30,11,64.8,64.8,100.0,64.8,64.9
2016,11,30,12,64.2,64.2,100.0,64.2,64.4
2016,11,30,13,66.2,66.2,100.0,66.2,67.3
2016,11,30,14,73.4,68.5,95.1,77.2,72.4
2016,11,30,15,75.2,68.2,82.3,78.6,73.4
2016,11,30,16,77.0,66.9,72.6,79.8,74.7
2016,11,30,17,78.8,65.7,64.1,81.0,75.2
2016,11,30,18,80.6,66.2,64.6,82.6,76.7
2016,11,30,19,77.5,68.0,88.2,80.3,75.4
2016,11,30,20,72.3,69.8,100.0,76.5,73.2
2016,11,30,21,66.9,66.4,100.0,66.9,68.0
2016,11,30,22,66.2,66.2,100.0,66.2,67.1
2016,11,30,23,66.2,64.4,93.8,66.2,65.6
2016,12,1,0,64.4,62.4,93.2,64.4,63.7
2016,12,1,1,62.8,61.3,94.9,62.8,62.3
2016,12,1,2,60.4,58.1,91.8,60.4,59.6
2016,12,1,3,58.8,55.0,87.1,58.8,57.4
2016,12,1,4,55.6,51.4,85.7,55.6,54.1
2016,12,1,5,55.2,49.6,81.2,55.2,53.2
2016,12,1,6,51.4,48.6,89.7,51.4,50.5
2016,12,1,7,47.3,44.8,90.8,47.3,46.5
2016,12,1,8,45.7,43.3,91.4,45.7,45.0
2016,12,1,9,46.9,43.3,87.1,46.9,45.9
2016,12,1,10,46.0,41.4,83.5,46.0,44.6
2016,12,1,11,45.0,40.5,84.0,45.0,43.6
2016,12,1,12,40.5,38.3,91.9,40.5,39.9
2016,12,1,13,40.3,39.0,95.2,40.3,41.5
2016,12,1,14,46.4,39.2,75.6,46.4,46.8
2016,12,1,15,50.0,39.2,66.0,50.0,50.8
2016,12,1,16,53.6,35.6,50.0,53.6,53.0
2016,12,1,17,57.2,32.0,37.9,57.2,56.0
2016,12,1,18,59.2,32.5,36.0,59.2,55.6
2016,12,1,19,61.5,32.5,33.1,61.5,57.8
2016,12,1,20,62.2,30.7,29.9,62.2,55.9
2016,12,1,21,61.5,31.8,32.1,61.5,54.9
2016,12,1,22,59.7,31.8,34.3,59.7,51.8
2016,12,1,23,49.3,37.6,63.6,49.3,45.6
2016,12,2,0,46.4,39.0,75.1,46.4,44.1
2016,12,2,1,43.0,37.9,82.1,43.0,41.5
2016,12,2,2,40.8,37.2,86.8,40.8,39.8
2016,12,2,3,38.8,36.5,91.1,38.8,38.3
2016,12,2,4,38.3,36.7,93.8,38.3,38.0
2016,12,2,5,35.8,34.7,95.8,35.8,35.6
2016,12,2,6,35.8,35.6,100.0,35.8,35.9
2016,12,2,7,34.9,34.7,99.3,34.9,35.0
2016,12,2,8,33.1,32.7,100.0,33.1,33.1
2016,12,2,9,32.0,32.0,100.0,32.0,32.2
2016,12,2,10,32.4,32.2,99.3,32.4,32.5
2016,12,2,11,32.0,32.0,100.0,32.0,32.2
2016,12,2,12,32.0,32.0,100.0,32.0,32.2
2016,12,2,13,35.6,33.8,100.0,35.6,36.5
2016,12,2,14,37.0,36.7,98.6,37.0,41.2
2016,12,2,15,46.0,42.4,87.0,46.0,50.0
2016,12,2,16,53.2,32.4,44.5,53.2,52.0
2016,12,2,17,58.1,28.9,32.3,58.1,53.9
2016,12,2,18,61.9,27.1,26.2,61.9,55.9
2016,12,2,19,63.9,27.7,24.9,63.9,56.6
2016,12,2,20,64.2,28.0,25.0,64.2,57.8
2016,12,2,21,63.7,28.9,26.4,63.7,54.7
2016,12,2,22,60.4,30.6,31.7,60.4,51.6
2016,12,2,23,50.7,32.9,49.9,50.7,45.2
2016,12,3,0,47.8,37.8,67.6,47.8,44.7
2016,12,3,1,45.1,37.2,73.4,45.1,42.7
2016,12,3,2,44.6,36.1,71.8,44.6,42.1
2016,12,3,3,43.7,38.5,81.5,43.7,42.2
2016,12,3,4,42.8,37.8,82.1,42.8,41.3
2016,12,3,5,41.5,38.7,89.3,41.5,40.8
2016,12,3,6,40.5,38.5,92.5,40.5,40.0
2016,12,3,7,42.3,40.6,93.9,42.3,41.9
2016,12,3,8,43.7,41.9,93.3,43.7,43.2
2016,12,3,9,44.4,42.6,93.3,44.4,44.0
2016,12,3,10,44.2,42.6,93.9,44.2,43.9
2016,12,3,11,44.4,42.8,93.9,44.4,44.0
2016,12,3,12,45.3,43.7,93.9,45.3,44.9
2016,12,3,13,46.6,41.9,83.5,46.6,46.4
2016,12,3,14,48.2,41.5,77.4,48.2,50.0
2016,12,3,15,51.4,38.5,60.7,51.4,53.2
2016,12,3,16,56.3,34.0,42.4,56.3,55.4
2016,12,3,17,60.3,32.4,34.4,60.3,57.0
2016,12,3,18,61.3,29.5,29.4,61.3,57.5
2016,12,3,19,60.4,30.2,31.3,60.4,56.0
2016,12,3,20,59.7,32.0,37.9,59.7,55.4
2016,12,3,21,57.7,32.0,37.9,57.7,51.8
2016,12,3,22,56.3,37.4,53.7,56.3,49.8
2016,12,3,23,54.0,39.2,61.7,54.0,48.7
2016,12,4,0,52.5,39.7,61.3,52.5,48.3
2016,12,4,1,52.5,39.6,60.9,52.5,48.2
2016,12,4,2,52.3,37.9,57.5,52.3,47.6
2016,12,4,3,52.7,37.6,55.9,52.7,47.8
2016,12,4,4,50.9,39.7,65.1,50.9,47.2
2016,12,4,5,51.8,41.0,66.2,51.8,48.2
2016,12,4,6,52.9,38.7,58.0,52.9,48.2
2016,12,4,7,53.8,36.5,51.5,53.8,48.1
2016,12,4,8,51.8,37.4,57.4,51.8,47.1
2016,12,4,9,51.8,41.0,66.2,51.8,48.2
2016,12,4,10,53.4,39.0,57.6,53.4,48.6
2016,12,4,11,55.4,44.6,71.1,55.4,50.5
2016,12,4,12,54.0,48.2,87.3,54.0,51.1
2016,12,4,13,50.0,48.2,93.4,50.0,50.2
2016,12,4,14,50.0,48.2,94.1,50.0,52.4
2016,12,4,15,51.8,48.2,93.4,51.8,55.1
2016,12,4,16,51.8,51.8,100.0,51.8,58.5
2016,12,4,17,53.6,51.8,96.0,53.6,59.4
2016,12,4,18,53.6,51.8,94.8,53.6,59.7
2016,12,4,19,53.6,53.6,100.0,53.6,59.2
2016,12,4,20,55.4,53.6,100.0,55.4,59.3
2016,12,4,21,53.6,53.6,100.0,53.6,56.7
2016,12,4,22,53.6,53.6,100.0,53.6,54.5
2016,12,4,23,52.2,51.8,100.0,52.2,52.2
2016,12,5,0,51.8,51.8,100.0,51.8,52.0
2016,12,5,1,51.8,51.8,100.0,51.8,52.0
2016,12,5,2,51.8,50.7,100.0,51.8,51.3
2016,12,5,3,50.7,50.4,100.0,50.7,50.8
2016,12,5,4,50.0,50.0,100.0,50.0,50.2
2016,12,5,5,50.5,50.4,100.0,50.5,50.7
2016,12,5,6,50.4,50.2,100.0,50.4,50.5
2016,12,5,7,50.5,50.4,100.0,50.5,50.7
2016,12,5,8,50.9,50.7,100.0,50.9,51.0
2016,12,5,9,50.4,50.2,100.0,50.4,50.5
2016,12,5,10,50.0,50.0,100.0,50.0,50.2
2016,12,5,11,50.2,50.2,100.0,50.2,50.4
2016,12,5,12,50.0,50.0,100.0,50.0,50.2
2016,12,5,13,50.0,50.0,100.0,50.0,50.5
2016,12,5,14,51.8,51.8,100.0,51.8,53.2
2016,12,5,15,51.8,51.8,100.0,51.8,54.1
2016,12,5,16,53.6,51.8,100.0,53.6,56.1
2016,12,5,17,52.9,51.3,94.1,52.9,56.0
2016,12,5,18,55.6,52.3,88.7,55.6,58.1
2016,12,5,19,57.9,53.2,84.1,57.9,59.2
2016,12,5,20,58.3,53.8,84.7,58.3,58.7
2016,12,5,21,57.7,55.4,100.0,57.7,57.9
2016,12,5,22,55.9,55.9,100.0,55.9,56.3
2016,12,5,23,55.8,55.4,100.0,55.8,55.8
2016,12,6,0,55.4,55.4,100.0,55.4,55.6
2016,12,6,1,55.4,55.4,100.0,55.4,55.6
2016,12,6,2,54.5,54.1,100.0,54.5,54.6
2016,12,6,3,54.1,53.8,100.0,54.1,54.2
2016,12,6,4,55.4,53.8,97.4,55.4,54.8
2016,12,6,5,55.4,55.4,100.0,55.4,55.6
2016,12,6,6,55.4,55.4,100.0,55.4,55.6
2016,12,6,7,55.4,55.4,100.0,55.4,55.6
2016,12,6,8,55.4,55.4,100.0,55.4,55.6
2016,12,6,9,55.4,55.4,100.0,55.4,55.6
2016,12,6,10,57.2,57.2,100.0,57.2,57.4
2016,12,6,11,57.2,57.2,100.0,57.2,57.4
2016,12,6,12,57.2,57.2,100.0,57.2,57.4
2016,12,6,13,59.0,59.0,100.0,59.0,59.5
2016,12,6,14,64.4,64.4,100.0,64.4,65.8
2016,12,6,15,66.2,66.2,100.0,66.2,70.3
2016,12,6,16,69.8,63.7,84.2,69.8,70.8
2016,12,6,17,69.8,57.2,67.8,69.8,68.9
2016,12,6,18,71.6,56.5,59.4,76.2,69.9
2016,12,6,19,71.6,55.4,56.0,76.2,68.2
2016,12,6,20,68.0,55.4,63.5,68.0,65.3
2016,12,6,21,66.2,55.4,72.1,66.2,63.7
2016,12,6,22,64.4,55.4,72.1,64.4,61.3
2016,12,6,23,62.4,53.8,72.9,62.4,59.0
2016,12,7,0,61.5,53.6,74.8,61.5,58.4
2016,12,7,1,59.7,52.3,76.2,59.7,56.9
2016,12,7,2,59.0,52.3,78.7,59.0,56.3
2016,12,7,3,57.4,51.3,79.7,57.4,55.1
2016,12,7,4,57.0,50.9,79.7,57.0,54.7
2016,12,7,5,56.7,50.7,80.2,56.7,54.5
2016,12,7,6,56.1,50.2,81.8,56.1,54.0
2016,12,7,7,55.9,50.0,81.8,55.9,53.8
2016,12,7,8,55.8,50.0,81.8,55.8,53.5
2016,12,7,9,55.4,50.0,81.8,55.4,53.5
2016,12,7,10,55.0,49.5,81.2,55.0,53.0
2016,12,7,11,54.7,48.7,80.1,54.7,52.6
2016,12,7,12,54.3,49.1,82.3,54.3,52.4
2016,12,7,13,55.4,48.7,87.9,55.4,53.5
2016,12,7,14,54.9,47.8,76.9,54.9,54.9
2016,12,7,15,55.8,47.3,72.8,55.8,55.0
2016,12,7,16,56.8,47.7,71.0,56.8,56.9
2016,12,7,17,58.3,48.0,68.3,58.3,57.4
2016,12,7,18,57.7,48.4,70.6,57.7,57.0
2016,12,7,19,57.6,48.2,70.6,57.6,56.8
2016,12,7,20,56.8,48.9,74.4,56.8,56.1
2016,12,7,21,56.1,48.9,76.4,56.1,54.7
2016,12,7,22,55.6,49.1,78.5,55.6,53.7
2016,12,7,23,55.0,49.1,80.1,55.0,52.9
2016,12,8,0,54.5,48.0,78.4,54.5,52.2
2016,12,8,1,54.0,48.6,81.7,54.0,52.1
2016,12,8,2,54.0,48.6,81.7,54.0,52.1
2016,12,8,3,53.4,49.1,85.0,53.4,51.9
2016,12,8,4,53.4,49.5,86.2,53.4,52.0
2016,12,8,5,53.2,49.1,85.6,53.2,51.8
2016,12,8,6,52.5,46.0,78.3,52.5,50.3
2016,12,8,7,51.8,45.0,77.7,51.8,49.3
2016,12,8,8,50.7,44.2,78.1,50.7,48.6
2016,12,8,9,50.0,43.7,78.6,50.0,47.9
2016,12,8,10,49.6,43.0,77.5,49.6,47.4
2016,12,8,11,48.6,41.5,81.2,48.6,46.3
2016,12,8,12,46.6,39.7,76.7,46.6,44.4
2016,12,8,13,43.2,39.0,85.1,43.2,42.7
2016,12,8,14,46.4,37.9,72.0,46.4,46.1
2016,12,8,15,48.9,36.5,61.7,48.9,48.6
2016,12,8,16,55.4,34.5,50.8,55.4,51.9
2016,12,8,17,56.3,30.4,36.6,56.3,52.8
2016,12,8,18,56.3,29.7,35.6,56.3,52.6
2016,12,8,19,57.2,26.6,30.3,57.2,50.6
2016,12,8,20,57.2,26.6,30.3,57.2,50.1
2016,12,8,21,55.4,21.2,25.8,55.4,47.0
2016,12,8,22,52.0,23.9,32.9,52.0,44.7
2016,12,8,23,48.9,20.1,31.4,48.9,41.2
2016,12,9,0,46.8,22.3,37.4,46.8,40.1
2016,12,9,1,40.8,24.3,51.1,40.8,36.4
2016,12,9,2,40.8,23.2,48.8,40.8,36.2
2016,12,9,3,37.9,24.3,57.2,37.9,34.4
2016,12,9,4,35.8,25.3,65.3,35.8,33.0
2016,12,9,5,33.8,25.3,70.7,33.8,31.7
2016,12,9,6,34.5,25.0,67.6,34.5,32.1
2016,12,9,7,34.2,25.2,69.1,34.2,31.9
2016,12,9,8,34.2,26.1,71.8,34.2,32.1
2016,12,9,9,32.4,25.2,74.3,32.4,30.6
2016,12,9,10,35.8,18.7,49.2,35.8,31.7
2016,12,9,11,34.5,17.8,49.8,34.5,30.7
2016,12,9,12,32.9,17.4,52.3,32.9,29.4
2016,12,9,13,31.6,17.2,50.5,31.6,29.2
2016,12,9,14,34.2,16.5,47.8,34.2,32.5
2016,12,9,15,36.3,16.7,44.2,36.3,35.6
2016,12,9,16,39.9,17.1,38.9,39.9,38.8
2016,12,9,17,43.2,16.9,34.0,43.2,41.3
2016,12,9,18,46.0,16.3,29.8,46.0,43.8
2016,12,9,19,48.4,14.7,25.4,48.4,44.5
2016,12,9,20,49.5,14.4,24.0,49.5,44.6
2016,12,9,21,49.6,14.9,24.4,49.6,43.4
2016,12,9,22,47.8,15.1,26.3,47.8,40.5
2016,12,9,23,42.4,15.6,33.1,42.4,35.9
2016,12,10,0,32.7,19.4,57.4,32.7,29.6
2016,12,10,1,31.8,20.8,59.6,31.8,29.2
2016,12,10,2,32.0,23.5,67.3,32.0,30.0
2016,12,10,3,30.2,22.8,70.7,30.2,28.5
2016,12,10,4,29.1,23.2,75.6,29.1,27.8
2016,12,10,5,28.8,22.1,73.0,28.8,27.3
2016,12,10,6,27.0,21.9,78.7,27.0,25.9
2016,12,10,7,26.2,22.1,82.2,26.2,25.4
2016,12,10,8,24.1,21.7,89.4,24.1,23.7
2016,12,10,9,25.3,21.6,83.5,25.3,24.6
2016,12,10,10,24.4,21.6,87.2,24.4,23.9
2016,12,10,11,24.3,23.0,94.2,24.3,24.1
2016,12,10,12,21.0,19.8,94.1,21.0,20.9
2016,12,10,13,23.7,22.5,94.2,23.7,24.6
2016,12,10,14,31.3,24.3,72.0,31.3,33.0
2016,12,10,15,36.1,21.0,53.6,36.1,37.8
2016,12,10,16,41.0,20.5,43.2,41.0,41.7
2016,12,10,17,44.8,19.8,36.2,44.8,46.4
2016,12,10,18,48.7,18.9,29.9,48.7,47.4
2016,12,10,19,51.3,18.1,26.4,51.3,48.4
2016,12,10,20,53.2,15.8,22.1,53.2,49.4
2016,12,10,21,53.1,14.4,20.9,53.1,46.9
2016,12,10,22,52.0,15.6,23.0,52.0,43.8
2016,12,10,23,41.9,22.6,45.8,41.9,36.8
2016,12,11,0,38.8,24.1,54.8,38.8,35.0
2016,12,11,1,34.2,26.1,71.8,34.2,32.1
2016,12,11,2,33.1,25.9,74.4,33.1,31.3
2016,12,11,3,30.7,26.6,82.4,30.7,29.8
2016,12,11,4,29.5,25.7,83.8,29.5,28.7
2016,12,11,5,28.0,25.2,87.3,28.0,27.5
2016,12,11,6,28.4,25.9,88.9,28.4,27.9
2016,12,11,7,27.7,26.1,92.7,27.7,27.4
2016,12,11,8,27.5,25.9,92.7,27.5,27.3
2016,12,11,9,26.8,25.5,94.2,26.8,26.6
2016,12,11,10,32.0,28.4,91.1,32.0,31.2
2016,12,11,11,35.6,32.0,92.0,35.6,34.8
2016,12,11,12,35.6,32.0,86.5,35.6,34.8
2016,12,11,13,37.4,32.0,81.0,37.4,36.6
2016,12,11,14,39.9,28.4,62.9,39.9,40.2
2016,12,11,15,44.6,30.4,56.9,44.6,45.9
2016,12,11,16,48.9,32.4,52.3,48.9,50.8
2016,12,11,17,52.3,34.9,50.9,52.3,54.5
2016,12,11,18,59.0,39.4,47.6,59.0,59.8
2016,12,11,19,60.6,42.1,49.9,60.6,60.1
2016,12,11,20,61.7,43.3,50.4,61.7,60.0
2016,12,11,21,62.4,44.4,51.2,62.4,58.1
2016,12,11,22,61.5,46.4,57.1,61.5,56.4
2016,12,11,23,59.4,45.9,60.4,59.4,54.4
2016,12,12,0,57.6,44.6,61.5,57.6,52.9
2016,12,12,1,53.4,44.1,70.2,53.4,50.2
2016,12,12,2,48.2,43.7,84.2,48.2,46.8
2016,12,12,3,50.5,44.6,79.8,50.5,48.6
2016,12,12,4,47.5,44.2,88.3,47.5,46.5
2016,12,12,5,50.2,45.3,83.1,50.2,48.6
2016,12,12,6,50.0,44.8,84.2,50.0,48.2
2016,12,12,7,48.4,44.4,86.0,48.4,47.1
2016,12,12,8,48.6,44.2,84.8,48.6,47.2
2016,12,12,9,48.7,44.1,83.6,48.7,47.2
2016,12,12,10,48.0,45.0,89.0,48.0,47.1
2016,12,12,11,45.9,43.7,92.0,45.9,45.3
2016,12,12,12,47.5,44.8,90.2,47.5,46.7
2016,12,12,13,50.0,48.2,100.0,50.0,49.7
2016,12,12,14,53.6,51.8,93.5,53.6,54.5
2016,12,12,15,57.2,57.2,100.0,57.2,59.5
2016,12,12,16,62.6,59.0,100.0,62.6,64.1
2016,12,12,17,66.2,59.0,83.9,66.2,67.2
2016,12,12,18,69.8,59.2,72.0,69.8,70.6
2016,12,12,19,71.6,59.0,65.9,76.2,70.8
2016,12,12,20,71.6,58.3,62.2,76.2,69.1
2016,12,12,21,70.5,59.0,66.3,76.0,68.4
2016,12,12,22,69.4,59.7,70.7,69.4,66.2
2016,12,12,23,67.3,59.7,77.2,67.3,64.1
2016,12,13,0,65.1,59.7,82.4,65.1,62.9
2016,12,13,1,62.6,60.8,93.7,62.6,62.0
2016,12,13,2,62.8,61.0,100.0,62.8,62.2
2016,12,13,3,61.3,61.3,100.0,61.3,61.5
2016,12,13,4,60.8,60.8,100.0,60.8,61.0
2016,12,13,5,60.8,60.8,100.0,60.8,61.0
2016,12,13,6,60.8,60.8,100.0,60.8,61.0
2016,12,13,7,59.7,59.7,100.0,59.7,59.9
2016,12,13,8,59.0,59.0,100.0,59.0,59.2
2016,12,13,9,59.0,59.0,100.0,59.0,59.2
2016,12,13,10,59.0,59.0,100.0,59.0,59.2
2016,12,13,11,60.8,60.8,100.0,60.8,61.0
2016,12,13,12,59.9,59.9,100.0,59.9,60.1
2016,12,13,13,60.8,60.8,100.0,60.8,61.5
2016,12,13,14,60.8,60.8,100.0,60.8,63.1
2016,12,13,15,62.6,62.6,100.0,62.6,65.3
2016,12,13,16,64.4,64.4,100.0,64.4,69.4
2016,12,13,17,64.4,64.4,100.0,64.4,70.7
2016,12,13,18,64.4,64.4,100.0,64.4,71.6
2016,12,13,19,66.2,64.4,100.0,66.2,72.0
2016,12,13,20,68.0,66.2,100.0,68.0,71.6
2016,12,13,21,66.2,66.2,100.0,66.2,69.1
2016,12,13,22,66.2,66.2,100.0,66.2,66.7
2016,12,13,23,64.4,64.4,100.0,64.4,64.6
2016,12,14,0,66.2,66.2,100.0,66.2,66.4
2016,12,14,1,66.2,66.2,100.0,66.2,66.4
2016,12,14,2,64.4,64.4,100.0,64.4,64.6
2016,12,14,3,64.4,64.4,100.0,64.4,64.6
2016,12,14,4,64.4,62.6,100.0,64.4,63.8
2016,12,14,5,63.0,63.0,100.0,63.0,63.1
2016,12,14,6,63.1,63.1,100.0,63.1,63.3
2016,12,14,7,62.8,62.8,100.0,62.8,63.0
2016,12,14,8,62.6,62.6,100.0,62.6,62.8
2016,12,14,9,62.6,62.6,100.0,62.6,62.8
2016,12,14,10,60.8,59.7,100.0,60.8,60.2
2016,12,14,11,59.7,59.4,100.0,59.7,59.7
2016,12,14,12,59.0,57.9,97.4,59.0,58.5
2016,12,14,13,57.6,56.8,97.4,57.6,57.8
2016,12,14,14,57.7,56.5,95.5,57.7,59.0
2016,12,14,15,57.9,55.9,93.6,57.9,61.2
2016,12,14,16,59.0,55.4,89.4,59.0,62.2
2016,12,14,17,59.5,53.8,80.9,59.5,62.4
2016,12,14,18,59.2,52.9,79.3,59.2,62.4
2016,12,14,19,58.3,51.3,77.1,58.3,59.8
2016,12,14,20,59.2,49.5,69.8,59.2,61.2
2016,12,14,21,59.5,47.7,64.3,59.5,58.9
2016,12,14,22,59.0,45.5,60.4,59.0,54.9
2016,12,14,23,56.1,50.0,81.8,56.1,53.6
2016,12,15,0,55.9,50.0,81.8,55.9,53.6
2016,12,15,1,54.3,50.2,85.7,54.3,52.9
2016,12,15,2,55.4,48.7,81.6,55.4,52.9
2016,12,15,3,55.4,48.2,79.5,55.4,52.2
2016,12,15,4,52.9,47.5,81.6,52.9,51.0
2016,12,15,5,49.1,44.6,84.2,49.1,47.7
2016,12,15,6,45.0,42.3,90.1,45.0,44.2
2016,12,15,7,42.8,40.3,90.6,42.8,42.2
2016,12,15,8,41.9,38.8,88.7,41.9,41.1
2016,12,15,9,39.6,37.2,91.2,39.6,39.0
2016,12,15,10,37.2,35.8,94.4,37.2,37.0
2016,12,15,11,40.1,36.5,86.7,40.1,39.2
2016,12,15,12,41.4,36.7,83.2,41.4,40.1
2016,12,15,13,40.1,35.1,81.9,40.1,39.3
2016,12,15,14,40.8,34.9,79.0,40.8,42.4
2016,12,15,15,43.5,32.9,65.7,43.5,44.4
2016,12,15,16,47.1,30.4,51.6,47.1,46.4
2016,12,15,17,50.5,27.3,40.0,50.5,48.1
2016,12,15,19,52.5,24.8,33.4,52.5,48.7
2016,12,15,20,52.9,21.7,29.0,52.9,47.7
2016,12,15,21,53.6,21.2,27.6,53.6,47.1
2016,12,15,22,52.0,21.9,30.2,52.0,44.5
2016,12,15,23,43.7,23.0,43.3,43.7,38.1
2016,12,16,0,38.7,25.5,58.6,38.7,35.2
2016,12,16,1,43.5,19.2,37.1,43.5,37.3
2016,12,16,2,41.9,17.8,37.2,41.9,35.9
2016,12,16,3,40.1,15.4,36.0,40.1,34.2
2016,12,16,4,38.1,16.3,40.5,38.1,32.9
2016,12,16,5,37.2,14.4,38.5,37.2,32.0
2016,12,16,6,36.0,13.5,38.9,36.0,31.0
2016,12,16,7,33.6,15.8,47.3,33.6,29.7
2016,12,16,8,33.3,16.0,48.4,33.3,29.4
2016,12,16,9,32.9,14.0,45.0,32.9,28.8
2016,12,16,10,32.7,13.3,44.0,32.7,28.6
2016,12,16,11,31.5,18.3,53.7,31.5,28.5
2016,12,16,12,29.7,20.1,63.7,29.7,27.5
2016,12,16,13,31.3,17.6,52.3,31.3,29.1
2016,12,16,14,35.1,18.1,49.5,35.1,34.9
2016,12,16,15,41.5,19.8,41.0,41.5,41.2
2016,12,16,16,47.5,23.7,38.6,47.5,46.3
2016,12,16,17,50.9,26.6,38.3,50.9,51.6
2016,12,16,18,54.9,29.3,36.9,54.9,53.4
2016,12,16,19,58.1,33.4,38.8,58.1,56.2
2016,12,16,20,59.5,35.2,39.6,59.5,56.5
2016,12,16,21,60.1,37.0,41.7,60.1,55.1
2016,12,16,22,58.6,38.5,46.6,58.6,52.7
2016,12,16,23,51.6,39.0,61.6,51.6,47.5
2016,12,17,0,49.1,39.7,69.7,49.1,46.1
2016,12,17,1,46.8,39.0,74.1,46.8,44.3
2016,12,17,2,42.4,39.4,88.7,42.4,41.6
2016,12,17,3,42.6,39.4,88.1,42.6,41.7
2016,12,17,4,46.4,42.8,93.2,46.4,45.3
2016,12,17,5,46.9,42.8,87.1,46.9,45.5
2016,12,17,6,46.4,43.0,88.3,46.4,45.3
2016,12,17,7,48.2,44.6,88.3,48.2,47.1
2016,12,17,8,48.2,46.4,93.4,48.2,47.7
2016,12,17,9,48.9,46.4,90.9,48.9,48.2
2016,12,17,10,49.1,46.4,90.2,49.1,48.3
2016,12,17,11,49.5,46.4,89.0,49.5,48.5
2016,12,17,12,50.2,47.1,89.1,50.2,49.2
2016,12,17,13,51.8,48.2,89.1,51.8,50.8
2016,12,17,14,53.6,50.0,88.5,53.6,53.4
2016,12,17,15,55.4,51.8,87.5,55.4,56.6
2016,12,17,16,59.0,53.6,84.2,59.0,60.2
